timestamp,side,pos_cmd,mode,pos_act_0,pos_act_1,pos_act_2,pos_act_3,pos_act_4,pos_act_5,angle_act_0,angle_act_1,angle_act_2,angle_act_3,angle_act_4,angle_act_5,force_act_0,force_act_1,force_act_2,force_act_3,force_act_4,force_act_5,current_0,current_1,current_2,current_3,current_4,current_5,err_0,err_1,err_2,err_3,err_4,err_5,status_0,status_1,status_2,status_3,status_4,status_5,temperature_0,temperature_1,temperature_2,temperature_3,temperature_4,temperature_5
1772827336.8866775,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,45,-14,17,10,299,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827336.9358156,l,0,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,15,3,17,171,173,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,38,50,48,46,44
1772827336.9358225,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,45,-14,17,10,299,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827336.986469,l,0,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,15,2,17,171,173,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,40,50,48,46,44
1772827336.9864743,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,45,-14,17,10,300,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827337.0370455,l,0,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,15,3,17,171,173,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,40,50,48,46,44
1772827337.0370555,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,45,-14,17,10,300,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,40,38,38,40,38,40
1772827337.0857935,l,4,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,15,3,18,172,173,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,40,50,48,46,44
1772827337.0857997,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,45,-14,17,10,299,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,40,38,38,40,38,40
1772827337.1363416,l,4,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,15,2,18,171,173,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,42,40,50,48,46,44
1772827337.1363463,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,45,-14,18,10,299,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,40,38,38,40,40,40
1772827337.1866243,l,4,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,15,2,18,171,173,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,42,40,50,48,46,44
1772827337.1866302,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,46,-14,17,10,300,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,40,40
1772827337.236048,l,4,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,15,3,18,171,173,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,42,40,50,48,46,44
1772827337.236054,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,46,-14,17,10,300,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,40,38,38,40,38,40
1772827337.2860565,l,8,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,15,3,18,171,174,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,42,40,50,48,46,44
1772827337.2860622,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,46,-14,17,10,300,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,40,38,38,40,38,40
1772827337.3363903,l,8,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,15,3,18,171,174,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,40,50,48,46,44
1772827337.336396,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,46,-14,17,10,299,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827337.385143,l,8,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,15,3,18,171,173,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,40,50,48,46,44
1772827337.3851488,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,46,-15,17,10,300,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,40,38,38,40,40,40
1772827337.4369502,l,8,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,15,3,18,171,174,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,40,50,48,46,44
1772827337.4369566,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,46,-14,18,10,300,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,40,38,38,40,40,40
1772827337.4865444,l,8,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,15,3,18,171,174,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,40,50,48,46,44
1772827337.4865527,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,46,-14,18,9,300,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,40,38,38,40,38,40
1772827337.5356627,l,11,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,16,3,18,171,173,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,42,40,50,48,46,44
1772827337.5356672,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,45,-14,17,10,300,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,40,38,38,40,38,42
1772827337.586362,l,11,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,15,2,18,171,173,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,40,50,48,46,44
1772827337.5863662,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,45,-14,17,10,300,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827337.636061,l,19,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,15,3,19,171,173,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,42,40,50,48,46,44
1772827337.636067,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,46,-14,17,10,300,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
1772827337.6873772,l,19,position,78,88,97,86,245,50,999,999,998,998,1000,987,11,15,3,18,171,174,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,40,40,50,48,46,44
1772827337.6873827,r,0,position,8,13,135,137,245,51,997,998,999,998,1000,986,46,-14,18,10,300,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,38,38,38,40,38,40
